summary,category,found_at,confidence,article_sentence,human_approved,planning,amount,amount_normalized,assets,assets_tags,award,contact,division,effective_date,event,financing_type,financing_type_normalized,financing_type_tags,headcount,job_title,job_title_tags,location,location_data,product,product_data,product_tags,recognition,vulnerability,id,company_id,source_id,year_month
"amazon.com, inc. launches similar feature with ill-fated fire phone.",launches,18/12/18 5:30,0.8436,"amazon introduced a similar feature with its ill-fated fire phone, dubbed dynamic perspective.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],similar feature with ill-fated fire phone,"{""full_text"": ""similar feature with ill-fated fire phone"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""feature"", ""release_version"": null}","[""mobile""]",none,none,4dbbe9a4-81c9-43fa-b964-79972ddf3bc6,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,b5b8964a-1ee4-4eed-b302-9898c856d504,2018-12
"amazon.com, inc. launches rap rotation.",launches,19/06/19 9:27,0.7079,amazon music has announced its new global hip-hop playlist titled rap rotation.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],rap rotation,"{""full_text"": ""rap rotation"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4dc17e73-26a3-4781-a80d-d7788cd85c1f,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,7deba2b1-e2d8-42b7-8e75-329aa3e0be04,2019-06
"amazon.com, inc. launched audible on jan 1st '08.",launches,19/02/19 23:00,0.4856,"audible, acquired by amazon in 2008, is set to launch audible captions, a feature that will allow listeners—specifically students in a select group of public schools—to read along with their audiobooks.",FALSE,FALSE,none,,none,[],none,none,none,01/01/08 0:00,none,none,none,[],,none,[],none,[],audible,"{""full_text"": ""audible \u2013 over 150,000 titles on on mp3"", ""fuzzy_match"": true, ""name"": ""audible"", ""release_type"": null, ""release_version"": null}",[],none,none,4dcd5cdf-de12-4d95-8d27-35b090b1496c,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,128723db-32ad-4447-b653-eb908f56f35c,2019-02
"amazon.com, inc. launched cloud innovation centre on mar 11th '19.",launches,14/03/19 13:35,0.7682,"amazon web services has announced that it’s launching a cloud innovation centre (cic) at the university of british columbia, making it the first canadian cic centre.",FALSE,FALSE,none,,none,"[""it"", ""research_and_development""]",none,none,none,11/03/19 0:00,none,none,none,[],,none,[],"phoenix, arizona, united states","[{""city"": ""phoenix"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""arizona"", ""zip_code"": null}]",cloud innovation centre,"{""full_text"": ""cloud innovation centre"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""online_technology""]",none,none,4dcdfad1-1eab-4ac4-a2e2-bcb020ea8cb1,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,7a36d44b-f8af-411d-bae5-0768158dbb8a,2019-03
"amazon.com, inc. acquired doublehelixgames on jun 10th '20.",acquires,03/04/20 13:31,0.7211,"double helix games—and now iron galaxy studios, which took over after amazon acquired double helix—wasn’t a high-profile developer when given the chance to work on killer instinct.",TRUE,FALSE,none,,none,[],none,none,none,10/06/20 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4dd9d08b-36df-4e85-8a9f-4b0f0dab9065,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,c8fbee70-5e3f-4f1b-b51f-a45e7c6dd0d8,2020-04
"amazon.com, inc. recognized as one of the world's best employers.",recognized_as,30/05/23 8:00,0.4326,forbes recognition: amazon is recognized by forbes as one of the world's best employers.,TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],one of the world's best employers,none,4ddcf1e5-69b8-45c4-86ea-b1ada85bb61e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,5e356aca-3110-4b3e-ac62-20609b0fea41,2023-05
"dimension studio partnered with amazon.com, inc. on jun 21st '24.",partners_with,21/06/24 15:57,0.1148,"earlier this year, dimension and dneg 360 collaborated with aws for ""cowgirls on the moon"", a demo to showcase the possibilities of generative ai-assisted virtual production, vfx rendering in the cloud using aws deadline cloud, and a holistic production in the cloud.",TRUE,FALSE,none,,none,[],none,none,none,21/06/24 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4de15a07-5cf9-4f18-8555-585440ad4587,e9ff63b2-e473-5ca8-acc1-08d421d52ea4,2f68568b-37f1-4ae9-ba98-5b37b6edeb52,2024-06
"amazon.com, inc. had issues with activists and politicians over its handling of workplace safety issues during the coronavirus pandemic on dec 24th '18.",has_issues_with,23/12/19 23:00,0.8004,the footage and script are designed to paint amazon in a positive light as it faces a torrent of bad media coverage and criticism from activists and politicians over its handling of workplace safety issues during the coronavirus pandemic.,FALSE,FALSE,none,,none,[],none,none,none,24/12/18 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,activists and politicians over its handling of workplace safety issues during the coronavirus pandemic,4de3876a-fa65-4035-8c44-7927d6809d47,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,015552d4-871c-4b44-9885-4e809c7cd854,2019-12
"amazon.com, inc. launched cloud-based data marketplace on mar 6th '16.",launches,13/11/16 15:02,0.7089,"today, the american heart association (aha) announced a milestone in its strategic collaboration with amazon web services (aws) – the launch of a global, secure cloud-based data marketplace that will help revolutionize how researchers and clinicians come together as one community to access and analyze rich and diverse data to accelerate solutions for cardiovascular diseases -- the no. 1 cause of death",FALSE,FALSE,none,,none,[],none,none,none,06/03/16 0:00,none,none,none,[],,none,[],new orleans,[],cloud-based data marketplace,"{""full_text"": ""cloud-based data marketplace"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4de56e73-4504-420b-b0c0-e8702817a20f,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9d9c138b-053e-48b5-8188-2f01249a8882,2016-11
"amazon.com, inc. is developing tv series based on 90s sci-fi horror event horizon.",is_developing,08/08/19 11:02,0.6886,paramount television is continuing its partnership with amazon to develop a tv series based on 90s sci-fi horror event horizon.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,"[""equity""]",,none,[],none,[],tv series based on 90s sci-fi horror event horizon,"{""full_text"": ""tv series based on 90s sci-fi horror event horizon"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4de9618c-ace4-4171-b86e-dfbcee4f4c99,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,f17de240-6719-4148-b79b-a97298d74e44,2019-08
"amazon.com, inc. partnered with sprouts farmers market, llc on may 9th '17.",partners_with,12/04/16 22:00,0.6115,"that all changed today when amazon announced its partnership with sprouts farmers market (a grocery store, not a farmers market, i’ll note) to offer one- and two-hour grocery delivery in austin.",FALSE,FALSE,none,,none,[],none,none,none,09/05/17 0:00,none,none,none,[],,none,[],"austin, texas, united states","[{""city"": ""austin"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""texas"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4decef06-20f1-474c-924b-053bebf66253,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,82e54bcf-c8ca-42bc-93d5-44e2bf1885df,2016-04
"amazon.com, inc. increases headcount by 7200.",increases_headcount_by,10/11/20 17:28,0.792,"amazon is also hiring for 7,200 seasonal roles across maryland, the company announced.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],7200,none,[],"maryland, united states","[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""maryland"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4deda19a-c83b-4431-ae20-939a58302a83,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,ab16a379-b788-4155-95fa-08870935b1b4,2020-11
"amazon.com, inc. launches prime air drone delivery service for select customers in cambridge.",launches,15/05/19 2:21,0.8585,"in the years since amazon launched a trial of its prime air drone delivery service for select customers in cambridge, england, in december 2016 and demoed an earlier version of the prime air drone at mars back in 2017, its distribution network has grown considerably.",FALSE,FALSE,none,,none,"[""distribution""]",none,none,none,,none,none,none,[],,none,"[""support""]","washington, united states","[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""washington"", ""zip_code"": null}]",prime air drone delivery service for select customers in cambridge,"{""full_text"": ""prime air drone delivery service for select customers in cambridge"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4dee50d0-89a2-4b99-ad60-de2503045bc5,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,8a70c6a8-ae98-4f6e-94e4-498b5d770840,2019-05
"amazon.com, inc. partners with food for neighbors.",partners_with,13/09/23 22:00,0.4064,"arlington, va - amazon teamed up with food for neighbors to deliver food to teens in arlington and across northern virginia during the nonprofit group's first red bag event of the school year.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4df24598-89e0-4f31-9e98-fa44a6895459,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,eea2abf5-1966-4a48-a2b6-2dd8d4bfa369,2023-09
"amazon.com, inc. attends event aws re:invent 2023.",attends_event,04/12/23 0:00,1,"at aws re:invent 2023, amazon introduced the titan image generator, an ai tool for generating and customizing images, available in preview for aws customers on bedrock.",TRUE,FALSE,none,,none,[],none,none,none,,aws re:invent 2023,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4df8c39d-af3b-4cc7-bfbb-d8db10bf7c29,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,974379fa-24fc-4502-af04-c30a79410833,2023-12
altos venture invests into softbank group $5.33m.,invests_into,17/08/18 5:43,0.5862,softbank ventures korea itself invested 6 billion won ($5.33 million) and other investors including altos ventures and kt investment joined the round.,FALSE,FALSE,$5.33 million,5330000,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4df979fe-0d0d-44d4-a9ec-0c6968fecdd5,75530c0e-9e29-5013-8622-1ee37dc0dcd7,291c3bc5-03b0-467f-8351-59df253bb943,2018-08
"ford motor co identified as competitor of amazon.com, inc..",identified_as_competitor_of,11/08/20 3:00,0.6735,"to thrive in an age of artificial intelligence, hyper-connectivity, and driverless electric vehicles, he said, ford must compete with the likes of google, amazon, and tesla, not just toyota and general motors.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4dfaea79-5ef6-4e57-9ac3-295b5b47a8d8,e23eb817-ff01-59f3-afbe-5bddc8980fa1,70c43fff-b226-4356-84dd-0b0937f322bb,2020-08
"amazon.com, inc. had issues with monopolistic practices on sep 30th '23.",has_issues_with,23/09/23 22:36,0.8514,san francisco: the us federal trade commission (ftc) is reportedly preparing an antitrust suit against amazon over its allegedly monopolistic market practices.,FALSE,FALSE,none,,none,[],none,none,none,30/09/23 0:00,none,none,none,[],,none,[],u.s.,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,monopolistic practices,4e00a52b-0ff0-4371-b159-53f5c696f8a1,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,0f49c35e-f977-4ba1-9609-afdfc413a1ff,2023-09
"amazon.com, inc. hires abhijeet dwivedi as software development engineer.",hires,10/06/23 3:00,0.7434,"abhijeet dwivedi, who hails from prayagraj, was hired as a software development engineer for amazon in dublin, ireland.",FALSE,FALSE,none,,none,"[""it"", ""research_and_development""]",none,abhijeet dwivedi,none,,none,none,none,[],,software development engineer,"[""general_technology"", ""engineering"", ""software_development""]","dublin, ireland","[{""city"": ""dublin"", ""continent"": null, ""country"": ""ireland"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}","[""general_technology""]",none,none,4e0b4457-a789-46d3-9950-0307f0843f5c,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,a299e197-94e3-42df-8a72-36839191e717,2023-06
"amazon.com, inc. increased headcount by 1700 on apr 19th '20.",increases_headcount_by,09/03/20 6:00,0.5186,"amazon wants to open a ""last-mile"" warehouse off interstate 90 in montgomery county on the fast-growing route 5s corridor where national and regional retailers, a baby food maker and a cleaning product supplier already employ more than 1,700 workers.",FALSE,FALSE,none,,none,[],none,none,none,19/04/20 0:00,none,none,none,[],1700,none,[],"montgomery, alabama, united states","[{""city"": ""montgomery"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""alabama"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4e119f5a-e76d-4974-89d4-5f43abbf8c38,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,aaf9262e-6daf-4a24-828a-699401c018a3,2020-03
"amazon.com, inc. launched online video store in australia on apr 29th '20.",launches,29/04/20 0:26,0.8812,amazon today launched a new online video store in australia that is set to complement its existing amazon prime video service.,FALSE,FALSE,none,,none,"[""retail""]",none,none,none,29/04/20 0:00,none,none,none,[],,none,[],none,[],online video store in australia,"{""full_text"": ""online video store in australia"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""video"", ""online_technology""]",none,none,4e11b416-88b6-4d66-9ceb-cf8f267f0289,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,7c3071ab-13fa-4566-a7e4-c03f0c32bf6e,2020-04
"amazon.com, inc. launched 20 cast members to upcoming lord of the rings series according to variety on feb 17th '20.",launches,04/12/20 8:08,0.7853,amazon added a whopping 20 cast members to its upcoming lord of the rings series according to variety.,FALSE,FALSE,none,,none,[],none,none,none,17/02/20 0:00,none,none,none,"[""equity""]",,none,[],none,[],20 cast members to upcoming lord of the rings series according to variety,"{""full_text"": ""20 cast members to upcoming lord of the rings series according to variety"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4e153ca6-ecd0-4a75-8420-ded73ee902fb,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,5fcbd05f-641e-48bd-8c52-7197727400b3,2020-12
"maxis partnered with amazon.com, inc. on jan 1st '19.",partners_with,27/02/24 5:46,0.0883,maxis' partnership with aws started in 2019 through a strategic collaboration agreement to deliver industry-leading cloud technologies.,TRUE,FALSE,none,,none,[],none,none,none,01/01/19 0:00,none,none,none,[],,none,[],malaysia,"[{""city"": null, ""continent"": null, ""country"": ""malaysia"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4e183490-017c-4d17-97f2-749b9409027d,d4cf92da-7291-5734-b8e8-210c4804a633,98cf5ca6-ffeb-4dcb-b776-4029f95a13bb,2024-02
